mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_SVM__max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.13177552223205566,0.015491898079451713,0.013521814346313476,0.0010673846850174007,1,{'SVM__max_iter': 1},0.4215007982969664,0.41430859583555796,0.45251686559418786,0.4808965868568517,0.43597883597883597,0.4410403365124799,0.02384210440469683,1,0.4477651068292044,0.4471789501243618,0.4510416666666666,0.4685287681812331,0.4654545454545454,0.4559938074512023,0.009127625387144227
0.12268109321594238,0.004773548861831826,0.012667179107666016,0.0009217244753596464,2,{'SVM__max_iter': 2},0.4339125855713533,0.41653247450348907,0.4465508162190626,0.36685082872928176,0.4369747899159664,0.42016429898783064,0.028366785298711398,2,0.4793854033290653,0.4225126700453454,0.43520847121111855,0.4475965327029156,0.42211589580010633,0.44136379461771025,0.021204830892103024
0.1284949779510498,0.0038456303271740184,0.01075444221496582,0.0014582598593683095,4,{'SVM__max_iter': 4},0.394579945799458,0.3578133627829928,0.37822979659153383,0.35575319622012225,0.47179487179487184,0.3916342346377958,0.04253324397212606,3,0.4080204548512987,0.3819397080889374,0.3681962243351247,0.3867795684239279,0.45359749739311783,0.3997066906184813,0.029829593937473132
0.17710332870483397,0.004394912378271245,0.010521888732910156,0.0009624988098985827,8,{'SVM__max_iter': 8},0.27955736750145604,0.4338118022328549,0.36000000000000004,0.3822075782537067,0.3404255319148936,0.35920045598058226,0.05058129941326598,5,0.37891268533772654,0.42800106467926546,0.33661694342808895,0.3831417624521073,0.37724468814256346,0.3807834288079504,0.028988851899621772
0.2267329216003418,0.013276684013103633,0.005320119857788086,0.00039589918435365453,16,{'SVM__max_iter': 16},0.3524818739542666,0.27586206896551724,0.33860045146726864,0.3776070252469813,0.34587310499719265,0.3380849049262453,0.03376943551620985,6,0.4143853998926463,0.3469016645684711,0.29719572130673605,0.4136083578890972,0.3515745276417075,0.36473313425973164,0.04451190257709441
0.29433255195617675,0.007032310709016778,0.004372406005859375,0.0006763832543973689,32,{'SVM__max_iter': 32},0.3039723661485319,0.42819289878113403,0.39608269858541895,0.3620309050772627,0.3738317757009345,0.37282212885865634,0.04114543957356204,4,0.3640904676009435,0.4747071695198868,0.3563474387527839,0.42284649181200906,0.4207154297917779,0.4077413994954803,0.04342268229178182
0.4714704990386963,0.005565578510238592,0.004491567611694336,0.0008062004019785364,64,{'SVM__max_iter': 64},0.30379746835443033,0.28438228438228436,0.31174785100286534,0.3993488876831253,0.36303265080243496,0.3324618284450281,0.04235755146674097,7,0.3633838033060148,0.32036482827419127,0.2759830434147055,0.364741641337386,0.39609332609875203,0.3441133284862099,0.04172415523149948
0.8185844898223877,0.0066879039947342536,0.003976774215698242,0.0004549563873986823,128,{'SVM__max_iter': 128},0.17369727047146405,0.43312101910828027,0.2514827995255042,0.3346523459581685,0.37362637362637363,0.3133159617379581,0.0913920759643955,8,0.2941942956421022,0.422008547008547,0.24646524780473283,0.3579592974630611,0.3850676876794749,0.3411390151195836,0.06311808023591092
1.527926778793335,0.01682883437260447,0.004393959045410156,0.000625488124659831,256,{'SVM__max_iter': 256},0.23076923076923078,0.319634703196347,0.2559241706161137,0.32708688245315165,0.19152854511970532,0.26498870643090966,0.051945937380595324,9,0.2922586256886054,0.30587897082075605,0.31853860425288993,0.2852153667054715,0.2872510539322576,0.2978285242799961,0.012615193183338444
2.9114081859588623,0.043266041895630936,0.004109001159667969,0.0003702513139280837,512,{'SVM__max_iter': 512},0.22208811104405551,0.25577264653641213,0.22650602409638554,0.2916666666666667,0.20036652412950517,0.23927999449460502,0.031589125802410405,10,0.29230100043497176,0.2841752802445771,0.27222059254913467,0.31156930126002286,0.2702305771772654,0.2860993503331944,0.015068634901733921
5.646581792831421,0.09527476648494904,0.004006576538085937,0.00038588196618936536,1024,{'SVM__max_iter': 1024},0.2176541717049577,0.22208811104405551,0.20475319926873858,0.2559241706161137,0.17358958462492252,0.21480184745175762,0.026652192370721788,11,0.31091352359099383,0.23803827751196172,0.26999266324284665,0.2671373933509856,0.29719572130673605,0.27665551580070474,0.02538420962809231
10.983771181106567,0.07905667444635266,0.0029362201690673827,0.00039775749906837077,2048,{'SVM__max_iter': 2048},0.2046285018270402,0.22208811104405551,0.17358958462492252,0.2723004694835681,0.12229299363057324,0.19897993212203194,0.04993466081391913,12,0.29505351460804163,0.23268365817091455,0.2484029119001634,0.24534762542801847,0.288162672476398,0.2619300765167072,0.024894280847229937
