,train,test
0.1,6.899709799999959,0.3587049999999863
0.2,7.9279513999999605,0.2946415999999772
0.3,4.354520799999909,0.24665099999997436
0.4,11.848811800000021,0.20312260000000606
0.5,8.015123799999992,0.16881279999997786
0.6,7.402112800000031,0.13861019999994822
0.7,11.862631199999987,0.09296319999998559
0.8,9.3613288,0.07240179999994326
0.9,14.16002699999999,0.03936539999995148
