mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_SVM__max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.23065218925476075,0.015387410720745745,0.011465501785278321,0.0016361514511824995,1,{'SVM__max_iter': 1},0.5510289794204116,0.5360662199448166,0.5587404117884538,0.5574153367068899,0.5238095238095238,0.5454120943340192,0.013470617603260446,1,0.609493096845712,0.580539182529713,0.5925335988053758,0.5821559899361332,0.6032158194347349,0.5935875375103338,0.011381926594582271
0.35777974128723145,0.07007956799350051,0.011385440826416016,0.0021646368092466573,2,{'SVM__max_iter': 2},0.5233644859813085,0.5415190869736324,0.5637371338083926,0.5558541266794627,0.5318013951579812,0.5432552457201554,0.014886818356977088,12,0.6200198216055501,0.5861768970517158,0.60078125,0.5807497853667843,0.6105039172066931,0.5996463342461487,0.014647589744269267
0.4521632671356201,0.030515310561753568,0.009361553192138671,0.001136159021304621,4,{'SVM__max_iter': 4},0.5233644859813085,0.5415190869736324,0.5637371338083926,0.5605293888672634,0.5288421052631579,0.5435984401787509,0.016270894486527784,2,0.6200198216055501,0.5861768970517158,0.60078125,0.5854605454721924,0.6135017765495459,0.6011880581358009,0.013993699161331525
0.4255115509033203,0.040131790386877954,0.007783937454223633,0.0009495965251451079,8,{'SVM__max_iter': 8},0.5233644859813085,0.5415190869736324,0.5637371338083926,0.5605293888672634,0.5288421052631579,0.5435984401787509,0.016270894486527784,2,0.6200198216055501,0.5861768970517158,0.60078125,0.5854605454721924,0.6135017765495459,0.6011880581358009,0.013993699161331525
0.42230896949768065,0.036467931748154735,0.004564094543457031,0.0007560452672442072,16,{'SVM__max_iter': 16},0.5233644859813085,0.5415190869736324,0.5637371338083926,0.5605293888672634,0.5288421052631579,0.5435984401787509,0.016270894486527784,2,0.6200198216055501,0.5861768970517158,0.60078125,0.5854605454721924,0.6135017765495459,0.6011880581358009,0.013993699161331525
0.421186637878418,0.035401222908463106,0.004833030700683594,0.0006544244284610026,32,{'SVM__max_iter': 32},0.5233644859813085,0.5415190869736324,0.5637371338083926,0.5605293888672634,0.5288421052631579,0.5435984401787509,0.016270894486527784,2,0.6200198216055501,0.5861768970517158,0.60078125,0.5854605454721924,0.6135017765495459,0.6011880581358009,0.013993699161331525
0.41943774223327634,0.043463414056662486,0.00466771125793457,0.0004712010220333389,64,{'SVM__max_iter': 64},0.5233644859813085,0.5415190869736324,0.5637371338083926,0.5605293888672634,0.5288421052631579,0.5435984401787509,0.016270894486527784,2,0.6200198216055501,0.5861768970517158,0.60078125,0.5854605454721924,0.6135017765495459,0.6011880581358009,0.013993699161331525
0.41693935394287107,0.04170761383056047,0.004464387893676758,0.0007075386654962547,128,{'SVM__max_iter': 128},0.5233644859813085,0.5415190869736324,0.5637371338083926,0.5605293888672634,0.5288421052631579,0.5435984401787509,0.016270894486527784,2,0.6200198216055501,0.5861768970517158,0.60078125,0.5854605454721924,0.6135017765495459,0.6011880581358009,0.013993699161331525
0.41252808570861815,0.03985706733496401,0.005057191848754883,0.0005095532295852881,256,{'SVM__max_iter': 256},0.5233644859813085,0.5415190869736324,0.5637371338083926,0.5605293888672634,0.5288421052631579,0.5435984401787509,0.016270894486527784,2,0.6200198216055501,0.5861768970517158,0.60078125,0.5854605454721924,0.6135017765495459,0.6011880581358009,0.013993699161331525
0.4129632472991943,0.043077081629786275,0.004807567596435547,0.0007486352890154397,512,{'SVM__max_iter': 512},0.5233644859813085,0.5415190869736324,0.5637371338083926,0.5605293888672634,0.5288421052631579,0.5435984401787509,0.016270894486527784,2,0.6200198216055501,0.5861768970517158,0.60078125,0.5854605454721924,0.6135017765495459,0.6011880581358009,0.013993699161331525
0.4059095859527588,0.0429659764229675,0.004099321365356445,0.0004481444232164059,1024,{'SVM__max_iter': 1024},0.5233644859813085,0.5415190869736324,0.5637371338083926,0.5605293888672634,0.5288421052631579,0.5435984401787509,0.016270894486527784,2,0.6200198216055501,0.5861768970517158,0.60078125,0.5854605454721924,0.6135017765495459,0.6011880581358009,0.013993699161331525
0.32129950523376466,0.07612870965295097,0.0038492679595947266,0.0008625730481272996,2048,{'SVM__max_iter': 2048},0.5233644859813085,0.5415190869736324,0.5637371338083926,0.5605293888672634,0.5288421052631579,0.5435984401787509,0.016270894486527784,2,0.6200198216055501,0.5861768970517158,0.60078125,0.5854605454721924,0.6135017765495459,0.6011880581358009,0.013993699161331525
