mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_SVM__max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.10763082504272461,0.013616299844269023,0.014570045471191406,0.0019297660201185278,1,{'SVM__max_iter': 1},0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666665,1.1102230246251565e-16,4,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0
0.09790287017822266,0.0016010310341957423,0.01092357635498047,0.001188449397620636,2,{'SVM__max_iter': 2},0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666665,1.1102230246251565e-16,4,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0
0.08638300895690917,0.006639321984407833,0.008438920974731446,0.00040488188348988526,4,{'SVM__max_iter': 4},0.03838464614154338,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.541010262561642,0.25131280821004925,12,0.04993065187239945,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5433194637078131,0.2466944059177069
0.10678067207336425,0.010230880859905398,0.01179661750793457,0.0012291453505003163,8,{'SVM__max_iter': 8},0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666665,1.1102230246251565e-16,4,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0
0.13312940597534179,0.019341413691957385,0.015643978118896486,0.0020157949607166846,16,{'SVM__max_iter': 16},0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666665,1.1102230246251565e-16,4,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0
0.1711097240447998,0.02095648188363484,0.022818279266357423,0.0011636794170148466,32,{'SVM__max_iter': 32},0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666665,1.1102230246251565e-16,4,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0
0.25617260932922364,0.011821968553178764,0.03745832443237305,0.0011985870719286526,64,{'SVM__max_iter': 64},0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666665,1.1102230246251565e-16,4,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0
0.44766840934753416,0.02398566881762486,0.07071380615234375,0.0014754696406531148,128,{'SVM__max_iter': 128},0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666665,1.1102230246251565e-16,4,0.6667044103493178,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666742154031968,1.5097473060476926e-05
0.7998970985412598,0.03297133693982158,0.1326305389404297,0.0028524911004482937,256,{'SVM__max_iter': 256},0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666665,1.1102230246251565e-16,4,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6668554278271703,0.6667044188987674,7.550446420148126e-05
1.3744256019592285,0.043634194563288695,0.23734984397888184,0.002431064194686048,512,{'SVM__max_iter': 512},0.96617050067659,0.9727914007389991,0.9731903485254692,0.9757394483217016,0.966497461928934,0.9708778320383388,0.0038468532960518327,1,0.983942833123161,0.9846775551439636,0.9815047284291573,0.9788832317836575,0.9865138233310856,0.9831044343622051,0.00265251446363114
1.7294856548309325,0.12242526633589687,0.28494815826416015,0.008081928527518212,1024,{'SVM__max_iter': 1024},0.9673651666094126,0.967032967032967,0.9760109664153529,0.9746748802190282,0.9637234770704997,0.9697614914694522,0.00475062443098165,2,0.9849280270956817,0.9861064046086072,0.9856151633102047,0.9826109084740012,0.9861064046086072,0.9850733816194204,0.0013048143409947553
1.657755184173584,0.1795242132856284,0.27934651374816893,0.008102896519534062,2048,{'SVM__max_iter': 2048},0.9673651666094126,0.967032967032967,0.9760109664153529,0.9746748802190282,0.9637234770704997,0.9697614914694522,0.00475062443098165,2,0.9849280270956817,0.9861064046086072,0.9856151633102047,0.9826109084740012,0.9861064046086072,0.9850733816194204,0.0013048143409947553
