mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_SVM__C,param_SVM__class_weight,param_SVM__max_iter,param_SVM__tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.5346883773803711,0.09029508910248611,0.0054683685302734375,0.001027321737749741,0.001,balanced,109,0.03000001,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 109, 'SVM__tol': 0.03000001}",0.5258693808312128,0.5343873517786562,0.5632911392405063,0.5605293888672634,0.5288421052631579,0.5425838731961594,0.01603886407463521,6,0.6214823622671423,0.5889049686444766,0.597435646471567,0.5854605454721924,0.6135017765495459,0.6013570598809848,0.013968916699105412
0.5410362243652344,0.08570247624054397,0.005196189880371094,0.0005987438316995032,0.001,balanced,109,0.04000001,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 109, 'SVM__tol': 0.04000001}",0.5258693808312128,0.5343873517786562,0.5632911392405063,0.5605293888672634,0.5288421052631579,0.5425838731961594,0.01603886407463521,6,0.6214823622671423,0.5889049686444766,0.597435646471567,0.5854605454721924,0.6135017765495459,0.6013570598809848,0.013968916699105412
0.4650057315826416,0.07367259087761438,0.005046558380126953,0.00047531202076659686,0.001,balanced,109,0.050000010000000004,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 109, 'SVM__tol': 0.050000010000000004}",0.5233644859813085,0.5415190869736324,0.5632911392405063,0.5605293888672634,0.5288421052631579,0.5435092412651737,0.016161099405399223,4,0.6200198216055501,0.5861768970517158,0.597435646471567,0.5854605454721924,0.6135017765495459,0.6005189374301143,0.014076892902440402
0.45746493339538574,0.06988418946476492,0.005610084533691407,0.0005366486807442987,0.001,balanced,109,0.06000001,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 109, 'SVM__tol': 0.06000001}",0.5233644859813085,0.5415190869736324,0.5632911392405063,0.5605293888672634,0.5288421052631579,0.5435092412651737,0.016161099405399223,4,0.6200198216055501,0.5861768970517158,0.597435646471567,0.5854605454721924,0.6135017765495459,0.6005189374301143,0.014076892902440402
0.4132862091064453,0.04494024121784588,0.005816364288330078,0.0005990938979245703,0.001,balanced,109,0.07000001,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 109, 'SVM__tol': 0.07000001}",0.5233644859813085,0.5415190869736324,0.5637371338083926,0.5605293888672634,0.5288421052631579,0.5435984401787509,0.016270894486527784,1,0.6200198216055501,0.5861768970517158,0.60078125,0.5854605454721924,0.6135017765495459,0.6011880581358009,0.013993699161331525
0.42557172775268554,0.035440566356710265,0.005135345458984375,0.00044608228031917276,0.001,balanced,109,0.08000001,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 109, 'SVM__tol': 0.08000001}",0.5233644859813085,0.5415190869736324,0.5637371338083926,0.5605293888672634,0.5288421052631579,0.5435984401787509,0.016270894486527784,1,0.6200198216055501,0.5861768970517158,0.60078125,0.5854605454721924,0.6135017765495459,0.6011880581358009,0.013993699161331525
0.44161214828491213,0.0793437169503853,0.005257892608642578,0.00037422590297236507,0.001,balanced,109,0.09000000999999999,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 109, 'SVM__tol': 0.09000000999999999}",0.5233644859813085,0.5415190869736324,0.5637371338083926,0.5605293888672634,0.5288421052631579,0.5435984401787509,0.016270894486527784,1,0.6200198216055501,0.5861768970517158,0.60078125,0.5854605454721924,0.6135017765495459,0.6011880581358009,0.013993699161331525
0.08584647178649903,0.007162031034059731,0.006743240356445313,0.0007701124477922378,0.251,balanced,-1,1e-08,"{'SVM__C': 0.251, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 1e-08}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0888913631439209,0.0050077848232083335,0.005807685852050781,0.0004541405055356729,0.251,balanced,-1,0.01000001,"{'SVM__C': 0.251, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 0.01000001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09129886627197266,0.012881241923002315,0.007089567184448242,0.0008258273952423832,0.251,balanced,-1,0.020000010000000002,"{'SVM__C': 0.251, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 0.020000010000000002}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
