,0,1,2,3,4
0.001,0.9102666569788564,0.9090644551142151,0.9100159906963222,0.9112451842698263,0.9102284300887531
0.101,0.9625170998632012,0.9627960952966073,0.9602194787379973,0.9653667848377421,0.9622744669218152
0.201,0.9676803491067776,0.9701421478609807,0.966054231268356,0.9706362153344208,0.9707681849082257
0.30100000000000005,0.972583168923056,0.9731566428814135,0.9709690609240834,0.9739272134709398,0.9732889281587712
0.401,0.9765232731713936,0.9753312945973496,0.9735103847463398,0.978651304642494,0.9769997964583758
0.501,0.9787176358953504,0.9773066992797934,0.9756363141418267,0.9801557737893667,0.9792598617324115
0.6010000000000001,0.979591836734694,0.9786829599456889,0.9770826249574975,0.9810962802357884,0.9802671729843357
0.7010000000000001,0.980599647266314,0.9797026678433236,0.9782490483958675,0.9819807614144426,0.9816283641786997
0.801,0.9823704909140222,0.9812652728753734,0.9805013927576601,0.982522693401978,0.9820944112859468
0.901,0.9833310746713646,0.9820082829791568,0.9815984246621852,0.9834067050457161,0.9834553837808516
1.001,0.983864406779661,0.9826848645345284,0.9822750424448218,0.9841570751523359,0.9840645555028142
1.101,0.9847405900305187,0.9837713044068718,0.9828850855745721,0.9852403520649966,0.9844735236287206
1.201,0.9852831468294336,0.9838381094662502,0.983419407447676,0.985989847715736,0.985224345940084
1.301,0.9856842390935613,0.9840385790939346,0.9845150774246129,0.9860490315589868,0.9855583429385044
1.401,0.98642779587405,0.984999660625806,0.9850584080412932,0.9866576363020657,0.9865020687784033
1.501,0.986695628563671,0.9858772406300923,0.9860111367649056,0.9871994581781239,0.9869108172261783
1.601,0.9870976504142334,0.9859441841515584,0.9860035330887348,0.987466973782264,0.9872455902306648
1.701,0.9875,0.9862790381741612,0.9870235749711258,0.9880694143167029,0.9878553497523578
1.801,0.987701297818849,0.9870976504142334,0.9871577087721682,0.9888128008678554,0.9879894143991313
1.901,0.988446377599565,0.9876341894279115,0.9877684153302528,0.9896236012207528,0.9881235154394299
2.001,0.9895337773549001,0.9887212936540292,0.9877617623062279,0.9899592944369064,0.988458927359131
2.101,0.9896682979880369,0.9889900774772326,0.9883728836608418,0.9905641164890368,0.988727420888225
2.201,0.9900047596382675,0.9899374490073429,0.9888496056567855,0.9910399131143091,0.9890632429862101
2.301,0.9906109674785685,0.9905487182974094,0.9891858804325648,0.9914437050115443,0.9895337773549001
2.4010000000000002,0.9907457811649428,0.9910926769565513,0.9896626768226333,0.9923238910400108,0.9901447699313531
