,0,1,2,3,4
368,0.9613575133700589,0.8115942028985506,0.8115942028985506,0.8115942028985506,0.8115942028985506
386,0.9303595812471556,0.972352389878163,0.972352389878163,0.972352389878163,0.972352389878163
404,0.9517923362175525,0.9301981114608409,0.9301981114608409,0.9301981114608409,0.9301981114608409
423,0.9509805439039112,0.9744174988112222,0.9744174988112222,0.9744174988112222,0.9744174988112222
441,0.9642523562876794,0.9464730723889392,0.9464730723889392,0.9464730723889392,0.9464730723889392
460,0.9685065431030093,0.9469283276450512,0.9469283276450512,0.9469283276450512,0.9469283276450512
478,0.9161073825503362,0.9620725224152978,0.9620725224152978,0.9620725224152978,0.9620725224152978
496,0.9377035784408306,0.9276872292139471,0.9276872292139471,0.9276872292139471,0.9276872292139471
515,0.9382729501498227,0.9846915803692031,0.9846915803692031,0.9846915803692031,0.9846915803692031
533,0.9588914827320183,0.9213393303348328,0.9213393303348328,0.9213393303348328,0.9213393303348328
552,0.9434354793365191,0.9607935758148324,0.9607935758148324,0.9607935758148324,0.9607935758148324
570,0.9614932776399953,0.9580458183825563,0.9580458183825563,0.9580458183825563,0.9580458183825563
588,0.9693713057495966,0.9531961677399089,0.9531961677399089,0.9531961677399089,0.9531961677399089
607,0.9499755429086081,0.8440935101805435,0.8440935101805435,0.8440935101805435,0.8440935101805435
625,0.9476996368234543,0.9586209497944252,0.9586209497944252,0.9586209497944252,0.9586209497944252
644,0.9295887262005895,0.9126981818181809,0.9126981818181809,0.9126981818181809,0.9126981818181809
662,0.9531136537593466,0.9115498519249746,0.9115498519249746,0.9115498519249746,0.9115498519249746
680,0.9542233288642026,0.8916093794142583,0.8916093794142583,0.8916093794142583,0.8916093794142583
699,0.9612451139288782,0.9547366170076267,0.9547366170076267,0.9547366170076267,0.9547366170076267
717,0.944715823590693,0.9508634868421046,0.9508634868421046,0.9508634868421046,0.9508634868421046
736,0.8910486927786958,0.9312253481226431,0.9312253481226431,0.9312253481226431,0.9312253481226431
1084,0.9699168946471896,0.9447396886610543,0.9447396886610543,0.9447396886610543,0.9447396886610543
1433,0.9336384721673894,0.9595557517042809,0.9595557517042809,0.9595557517042809,0.9595557517042809
1781,0.9548328419076118,0.9497031477540043,0.9423987803432499,0.9423987803432499,0.9423987803432499
2130,0.966738810846127,0.9609694324043269,0.9640959234935662,0.9640959234935662,0.9640959234935662
2479,0.9681170915215204,0.9610755294095613,0.9142790085788961,0.9142790085788961,0.9142790085788961
2827,0.9587170937163964,0.924601666423035,0.9421874809198806,0.9421874809198806,0.9421874809198806
3176,0.9515159496643659,0.9598162361734552,0.9244459827835618,0.9244459827835618,0.9244459827835618
3525,0.9557087969099637,0.9723497044084963,0.9635983937665943,0.9635983937665943,0.9635983937665943
3873,0.9688843687318142,0.955608317514369,0.9495678766035819,0.9689701562222561,0.9689701562222561
4222,0.9347674177418603,0.9597490061834305,0.9618546796354228,0.9618649774854992,0.9618649774854992
4570,0.9545741344152058,0.9622898601755537,0.9589069886492434,0.9601101784691705,0.9601101784691705
4919,0.960688053691699,0.9448079393394528,0.9648264813480599,0.9619248297152899,0.9619248297152899
5268,0.9457060699309963,0.9635868372754824,0.9601845783244146,0.967863818448863,0.967863818448863
5616,0.9699847162098435,0.9472372102136134,0.959237271139167,0.9645533460702305,0.9608652859631127
5965,0.9454035574068562,0.944018052824433,0.9708541796172778,0.9613569266533375,0.9578783430997965
6314,0.9656066113367181,0.9638394791773508,0.9524727744805483,0.9580667486155818,0.9520708307543261
6662,0.9578647866160531,0.9506508343990113,0.9577677342797255,0.9665374045279567,0.9527226431669683
7011,0.9572958581242023,0.9534634450394808,0.9579321427555947,0.9516530029140143,0.9573876963757318
7360,0.9480542349005106,0.9597799931247852,0.9523313362854909,0.9513588367664878,0.9531140657802659
