mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_DT__class_weight,param_DT__criterion,param_DT__max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.7995489597320556,0.04147439687109047,0.004384040832519531,0.0007386779362838676,balanced,entropy,14,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 14}",0.8562874251497007,0.8966015907447578,0.883737776168055,0.881159420289855,0.8875869644818749,0.8810746353668487,0.013453639444918264,74,0.9501568490763331,0.9420391061452513,0.9488551627335731,0.952232336367577,0.950965824665676,0.9488498557976822,0.0035780740483709766
0.815195894241333,0.05618498288330617,0.004584789276123047,0.0008143845832199356,balanced,entropy,15,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 15}",0.8593808280492354,0.9010435408420295,0.8827785817655571,0.8827785817655571,0.8875869644818749,0.8827136993808509,0.01344740201497832,32,0.9499912876807806,0.9482818465810483,0.9485944478500743,0.9521165857043719,0.950965824665676,0.9499899984963902,0.0014380511882495408
0.8042768478393555,0.05201047352255932,0.004214429855346679,0.0004541940788718132,balanced,entropy,16,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 16}",0.8668639053254438,0.8917937545388526,0.8827785817655571,0.8827785817655571,0.8875869644818749,0.882360357575457,0.008447440479891242,67,0.9513701609395389,0.9423699169217314,0.9485944478500743,0.9521165857043719,0.950965824665676,0.9490833872162785,0.0035576099555755135
0.8103884696960449,0.0544199285444383,0.004386377334594726,0.0006902762854345865,balanced,entropy,17,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 17}",0.8607594936708861,0.8981949458483756,0.883737776168055,0.8827785817655571,0.8875869644818749,0.8826115523869498,0.012218065528034085,33,0.9532921631730017,0.941669577366399,0.9488551627335731,0.9521165857043719,0.950965824665676,0.9493798627286043,0.0041239503665924365
0.8076345443725585,0.05435827341747963,0.004703617095947266,0.0009560287570844842,balanced,entropy,18,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 18}",0.8607594936708861,0.8981949458483756,0.883737776168055,0.8827785817655571,0.8875869644818749,0.8826115523869498,0.012218065528034085,33,0.9532921631730017,0.941669577366399,0.9488551627335731,0.9521165857043719,0.950965824665676,0.9493798627286043,0.0041239503665924365
0.8101742267608643,0.053237361520828856,0.004569292068481445,0.0007353362232321086,balanced,entropy,19,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 19}",0.8607594936708861,0.8981949458483756,0.883737776168055,0.8827785817655571,0.8875869644818749,0.8826115523869498,0.012218065528034085,33,0.9532921631730017,0.941669577366399,0.9488551627335731,0.9521165857043719,0.950965824665676,0.9493798627286043,0.0041239503665924365
0.8061648845672608,0.0536184136920884,0.00441436767578125,0.0005239554391929786,balanced,entropy,20,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 20}",0.8607594936708861,0.8981949458483756,0.883737776168055,0.8827785817655571,0.8875869644818749,0.8826115523869498,0.012218065528034085,33,0.9532921631730017,0.941669577366399,0.9488551627335731,0.9521165857043719,0.950965824665676,0.9493798627286043,0.0041239503665924365
0.8135241031646728,0.051346479840244916,0.004477167129516601,0.0008331448411515684,balanced,entropy,21,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 21}",0.8607594936708861,0.8981949458483756,0.883737776168055,0.8827785817655571,0.8875869644818749,0.8826115523869498,0.012218065528034085,33,0.9532921631730017,0.941669577366399,0.9488551627335731,0.9521165857043719,0.950965824665676,0.9493798627286043,0.0041239503665924365
0.803568172454834,0.05117211201593651,0.004891681671142578,0.001252716116862928,balanced,entropy,22,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 22}",0.8607594936708861,0.8981949458483756,0.883737776168055,0.8827785817655571,0.8875869644818749,0.8826115523869498,0.012218065528034085,33,0.9532921631730017,0.941669577366399,0.9488551627335731,0.9521165857043719,0.950965824665676,0.9493798627286043,0.0041239503665924365
0.8095366001129151,0.05460175206953361,0.004747200012207031,0.0011493365822758037,balanced,entropy,23,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 23}",0.8607594936708861,0.8981949458483756,0.883737776168055,0.8827785817655571,0.8875869644818749,0.8826115523869498,0.012218065528034085,33,0.9532921631730017,0.941669577366399,0.9488551627335731,0.9521165857043719,0.950965824665676,0.9493798627286043,0.0041239503665924365
0.8081273555755615,0.05164129357327364,0.004355478286743164,0.000621412044068333,balanced,entropy,24,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 24}",0.8607594936708861,0.8981949458483756,0.883737776168055,0.8827785817655571,0.8875869644818749,0.8826115523869498,0.012218065528034085,33,0.9532921631730017,0.941669577366399,0.9488551627335731,0.9521165857043719,0.950965824665676,0.9493798627286043,0.0041239503665924365
0.8227484226226807,0.056980985530163,0.004678010940551758,0.0009372911850889121,balanced,entropy,25,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 25}",0.8607594936708861,0.8981949458483756,0.883737776168055,0.8827785817655571,0.8875869644818749,0.8826115523869498,0.012218065528034085,33,0.9532921631730017,0.941669577366399,0.9488551627335731,0.9521165857043719,0.950965824665676,0.9493798627286043,0.0041239503665924365
0.82609543800354,0.060472520939796104,0.004525947570800781,0.0005627763247582904,balanced,entropy,26,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 26}",0.8607594936708861,0.8981949458483756,0.883737776168055,0.8827785817655571,0.8875869644818749,0.8826115523869498,0.012218065528034085,33,0.9532921631730017,0.941669577366399,0.9488551627335731,0.9521165857043719,0.950965824665676,0.9493798627286043,0.0041239503665924365
0.808041763305664,0.054179257104463426,0.0047379016876220705,0.0008044223553601013,balanced,entropy,27,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 27}",0.8607594936708861,0.8981949458483756,0.883737776168055,0.8827785817655571,0.8875869644818749,0.8826115523869498,0.012218065528034085,33,0.9532921631730017,0.941669577366399,0.9488551627335731,0.9521165857043719,0.950965824665676,0.9493798627286043,0.0041239503665924365
0.8136799335479736,0.05919385712119736,0.004788589477539062,0.0011185769036451464,balanced,entropy,28,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 28}",0.8607594936708861,0.8981949458483756,0.883737776168055,0.8827785817655571,0.8875869644818749,0.8826115523869498,0.012218065528034085,33,0.9532921631730017,0.941669577366399,0.9488551627335731,0.9521165857043719,0.950965824665676,0.9493798627286043,0.0041239503665924365
0.8040967464447022,0.0528582138163901,0.004454421997070313,0.0006700744965680493,balanced,entropy,29,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 29}",0.8607594936708861,0.8981949458483756,0.883737776168055,0.8827785817655571,0.8875869644818749,0.8826115523869498,0.012218065528034085,33,0.9532921631730017,0.941669577366399,0.9488551627335731,0.9521165857043719,0.950965824665676,0.9493798627286043,0.0041239503665924365
