mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_Boost__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.5503781795501709,0.009355634238559665,0.009145021438598633,0.002050916911494107,1,{'Boost__n_estimators': 1},0.836322014498283,0.855743879472693,0.862686567164179,0.846211552888222,0.8704663212435234,0.8542860670533802,0.012019976772229752,12,0.901654244682785,0.8946503560343254,0.8922150223601351,0.8875794125771108,0.9001005392560094,0.8952399149820731,0.005156552066359285
0.9329719543457031,0.012102296031812608,0.007947635650634766,0.00189447919877041,2,{'Boost__n_estimators': 2},0.836322014498283,0.855743879472693,0.862686567164179,0.846211552888222,0.8704663212435234,0.8542860670533802,0.012019976772229752,12,0.901654244682785,0.8946503560343254,0.8922150223601351,0.8875794125771108,0.9001005392560094,0.8952399149820731,0.005156552066359285
2.2379949569702147,0.015149706576271465,0.008228635787963868,0.0014761225998487716,5,{'Boost__n_estimators': 5},0.8895456224602882,0.8973887458624495,0.9184115523465703,0.8963503649635036,0.9105454545454545,0.9024483480356532,0.010484773003509787,11,0.9553493258623709,0.946958981612447,0.9529183565508729,0.9560632688927945,0.9493928919613578,0.9521365649759685,0.0034838813219604044
4.54180154800415,0.07505369134303395,0.011821365356445313,0.0020884765576189047,10,{'Boost__n_estimators': 10},0.9026093348033811,0.9181752353367125,0.9332857652515163,0.9100758396533045,0.924838940586972,0.9177970231263773,0.010769543439145947,10,0.969802152030545,0.9789437348981704,0.9733287149289921,0.974816096927737,0.9817806806462703,0.975734275886343,0.004211401363668822
7.617868137359619,1.075352887273796,0.012232255935668946,0.0016790629636746202,20,{'Boost__n_estimators': 20},0.9181752353367125,0.9274946159368269,0.9378330373001776,0.9221984296930764,0.9330024813895782,0.9277407599312744,0.007096718217599817,1,0.9760980239882647,0.9853231482276199,0.9755253826861541,0.9828178694158076,0.9861514788852795,0.9811831806406252,0.004524710429045668
7.929542064666748,1.0948654874573935,0.012893009185791015,0.0010839306633734793,30,{'Boost__n_estimators': 30},0.9181752353367125,0.9274946159368269,0.9378330373001776,0.9221984296930764,0.9330024813895782,0.9277407599312744,0.007096718217599817,1,0.9760980239882647,0.9853231482276199,0.9755253826861541,0.9828178694158076,0.9861514788852795,0.9811831806406252,0.004524710429045668
8.0997980594635,1.130098822235646,0.013071775436401367,0.0012708072675078352,40,{'Boost__n_estimators': 40},0.9181752353367125,0.9274946159368269,0.9378330373001776,0.9221984296930764,0.9330024813895782,0.9277407599312744,0.007096718217599817,1,0.9760980239882647,0.9853231482276199,0.9755253826861541,0.9828178694158076,0.9861514788852795,0.9811831806406252,0.004524710429045668
8.146583318710327,1.1386360009543375,0.013046026229858398,0.0013932158614053365,50,{'Boost__n_estimators': 50},0.9181752353367125,0.9274946159368269,0.9378330373001776,0.9221984296930764,0.9330024813895782,0.9277407599312744,0.007096718217599817,1,0.9760980239882647,0.9853231482276199,0.9755253826861541,0.9828178694158076,0.9861514788852795,0.9811831806406252,0.004524710429045668
8.12470064163208,1.1203094910065887,0.013614559173583984,0.0016394917385623758,60,{'Boost__n_estimators': 60},0.9181752353367125,0.9274946159368269,0.9378330373001776,0.9221984296930764,0.9330024813895782,0.9277407599312744,0.007096718217599817,1,0.9760980239882647,0.9853231482276199,0.9755253826861541,0.9828178694158076,0.9861514788852795,0.9811831806406252,0.004524710429045668
8.136267280578613,1.1435419501353634,0.013694095611572265,0.0016296606035020298,70,{'Boost__n_estimators': 70},0.9181752353367125,0.9274946159368269,0.9378330373001776,0.9221984296930764,0.9330024813895782,0.9277407599312744,0.007096718217599817,1,0.9760980239882647,0.9853231482276199,0.9755253826861541,0.9828178694158076,0.9861514788852795,0.9811831806406252,0.004524710429045668
8.12781834602356,1.1267116040112277,0.013680362701416015,0.002255068150567888,80,{'Boost__n_estimators': 80},0.9181752353367125,0.9274946159368269,0.9378330373001776,0.9221984296930764,0.9330024813895782,0.9277407599312744,0.007096718217599817,1,0.9760980239882647,0.9853231482276199,0.9755253826861541,0.9828178694158076,0.9861514788852795,0.9811831806406252,0.004524710429045668
7.997464179992676,1.048950096017967,0.012544202804565429,0.000522989908481628,90,{'Boost__n_estimators': 90},0.9181752353367125,0.9274946159368269,0.9378330373001776,0.9221984296930764,0.9330024813895782,0.9277407599312744,0.007096718217599817,1,0.9760980239882647,0.9853231482276199,0.9755253826861541,0.9828178694158076,0.9861514788852795,0.9811831806406252,0.004524710429045668
7.398227643966675,0.8577715150586855,0.011406564712524414,0.00048551271902689126,100,{'Boost__n_estimators': 100},0.9181752353367125,0.9274946159368269,0.9378330373001776,0.9221984296930764,0.9330024813895782,0.9277407599312744,0.007096718217599817,1,0.9760980239882647,0.9853231482276199,0.9755253826861541,0.9828178694158076,0.9861514788852795,0.9811831806406252,0.004524710429045668
