mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_SVM__max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.007096338272094727,0.0004970546831830767,0.0016485214233398437,9.81275493886955e-05,1,{'SVM__max_iter': 1},0.7389442421919908,0.7131059589959762,0.7278118413489175,0.7361081664514388,0.7369224986989958,0.7305755110162603,0.009527795760109328,11,0.726944068106041,0.737887708627598,0.7328023358604057,0.7325029503053445,0.7270667728456774,0.7314407671490133,0.004096273557525554
0.004502725601196289,0.00025534090647272024,0.0008664608001708984,0.00016307617487265066,2,{'SVM__max_iter': 2},0.7317493772753401,0.7034680973366545,0.7274956888292777,0.7395823294720814,0.7444683229574233,0.7293462942803113,0.01422971548873412,12,0.7297714104522788,0.7394893488224611,0.7332323225043959,0.7297784152782641,0.7338674665272268,0.7332277927169253,0.0035626133957823787
0.005096292495727539,0.0003424601380648904,0.0007780075073242187,5.1681185387054736e-05,4,{'SVM__max_iter': 4},0.7317493772753401,0.7064092738072427,0.7333780417704541,0.7395823294720814,0.7436539907098664,0.7309491592392154,0.0129986172227957,1,0.7299749935141681,0.7397427767048129,0.7333590364455718,0.7295748322163749,0.7329275064403007,0.7331158290642457,0.0036445728666361756
0.0045258522033691405,0.000331875695566095,0.0007427692413330078,2.8975695660236718e-05,8,{'SVM__max_iter': 8},0.7317493772753401,0.7064092738072427,0.7333780417704541,0.7395823294720814,0.7436539907098664,0.7309491592392154,0.0129986172227957,1,0.7299749935141681,0.7397427767048129,0.7333590364455718,0.7295748322163749,0.7329275064403007,0.7331158290642457,0.0036445728666361756
0.004776382446289062,0.0005048755929294562,0.0008374214172363281,9.360965612759853e-05,16,{'SVM__max_iter': 16},0.7317493772753401,0.7064092738072427,0.7333780417704541,0.7395823294720814,0.7436539907098664,0.7309491592392154,0.0129986172227957,1,0.7299749935141681,0.7397427767048129,0.7333590364455718,0.7295748322163749,0.7329275064403007,0.7331158290642457,0.0036445728666361756
0.005173158645629883,0.0006902972181803427,0.0008458614349365235,9.266902944650485e-05,32,{'SVM__max_iter': 32},0.7317493772753401,0.7064092738072427,0.7333780417704541,0.7395823294720814,0.7436539907098664,0.7309491592392154,0.0129986172227957,1,0.7299749935141681,0.7397427767048129,0.7333590364455718,0.7295748322163749,0.7329275064403007,0.7331158290642457,0.0036445728666361756
0.004863595962524414,0.0002195036667367861,0.0008089542388916016,4.540306106058241e-05,64,{'SVM__max_iter': 64},0.7317493772753401,0.7064092738072427,0.7333780417704541,0.7395823294720814,0.7436539907098664,0.7309491592392154,0.0129986172227957,1,0.7299749935141681,0.7397427767048129,0.7333590364455718,0.7295748322163749,0.7329275064403007,0.7331158290642457,0.0036445728666361756
0.004984998703002929,0.0004576175327282297,0.0008677959442138672,6.565138602229906e-05,128,{'SVM__max_iter': 128},0.7317493772753401,0.7064092738072427,0.7333780417704541,0.7395823294720814,0.7436539907098664,0.7309491592392154,0.0129986172227957,1,0.7299749935141681,0.7397427767048129,0.7333590364455718,0.7295748322163749,0.7329275064403007,0.7331158290642457,0.0036445728666361756
0.004838323593139649,0.0003195702228641205,0.0008486747741699219,7.607586806877373e-05,256,{'SVM__max_iter': 256},0.7317493772753401,0.7064092738072427,0.7333780417704541,0.7395823294720814,0.7436539907098664,0.7309491592392154,0.0129986172227957,1,0.7299749935141681,0.7397427767048129,0.7333590364455718,0.7295748322163749,0.7329275064403007,0.7331158290642457,0.0036445728666361756
0.004778385162353516,0.00043210661244334254,0.0007857799530029297,6.23442292042837e-05,512,{'SVM__max_iter': 512},0.7317493772753401,0.7064092738072427,0.7333780417704541,0.7395823294720814,0.7436539907098664,0.7309491592392154,0.0129986172227957,1,0.7299749935141681,0.7397427767048129,0.7333590364455718,0.7295748322163749,0.7329275064403007,0.7331158290642457,0.0036445728666361756
0.0050522804260253905,0.0003323836636205774,0.0008828163146972657,0.00015023567222835404,1024,{'SVM__max_iter': 1024},0.7317493772753401,0.7064092738072427,0.7333780417704541,0.7395823294720814,0.7436539907098664,0.7309491592392154,0.0129986172227957,1,0.7299749935141681,0.7397427767048129,0.7333590364455718,0.7295748322163749,0.7329275064403007,0.7331158290642457,0.0036445728666361756
0.005363368988037109,0.0003994846718506346,0.0008528709411621093,7.147650625099511e-05,2048,{'SVM__max_iter': 2048},0.7317493772753401,0.7064092738072427,0.7333780417704541,0.7395823294720814,0.7436539907098664,0.7309491592392154,0.0129986172227957,1,0.7299749935141681,0.7397427767048129,0.7333590364455718,0.7295748322163749,0.7329275064403007,0.7331158290642457,0.0036445728666361756
