,0,1,2,3,4
368,0.9604704344985299,0.9788426239010724,0.9788426239010724,0.9788426239010724,0.9788426239010724
386,0.9572850369484432,0.9602278952558342,0.9602278952558342,0.9602278952558342,0.9602278952558342
404,0.9573960330190525,0.9554280131884235,0.9554280131884235,0.9554280131884235,0.9554280131884235
423,0.9879518072289156,0.9573316006064545,0.9573316006064545,0.9573316006064545,0.9573316006064545
441,0.9753305703572133,0.9668986589713121,0.9668986589713121,0.9668986589713121,0.9668986589713121
460,0.9588153632577511,0.9860690490611752,0.9860690490611752,0.9860690490611752,0.9860690490611752
478,1.0,0.9675008492809422,0.9675008492809422,0.9675008492809422,0.9675008492809422
496,0.9882253994953742,0.9536995127665806,0.9536995127665806,0.9536995127665806,0.9536995127665806
515,0.9847715736040609,0.96428130021011,0.96428130021011,0.96428130021011,0.96428130021011
533,0.9877844750532851,0.9636404193620343,0.9636404193620343,0.9636404193620343,0.9636404193620343
552,0.9483830285559864,0.9255490450418214,0.9255490450418214,0.9255490450418214,0.9255490450418214
570,0.9582536647546207,0.9768236155159792,0.9768236155159792,0.9768236155159792,0.9768236155159792
588,0.9715447154471544,0.9943489793564757,0.9943489793564757,0.9943489793564757,0.9943489793564757
607,1.0,0.9663797885093668,0.9663797885093668,0.9663797885093668,0.9663797885093668
625,0.9607137156134159,0.9862470490384697,0.9862470490384697,0.9862470490384697,0.9862470490384697
644,0.976458412051716,0.9909093749023773,0.9909093749023773,0.9909093749023773,0.9909093749023773
662,0.9476699920724002,0.9654613410185975,0.9654613410185975,0.9654613410185975,0.9654613410185975
680,0.9639793142618002,0.9856074502610411,0.9856074502610411,0.9856074502610411,0.9856074502610411
699,0.9311830926546365,0.9657071542906756,0.9657071542906756,0.9657071542906756,0.9657071542906756
717,0.9614940522542359,0.9760545572966554,0.9760545572966554,0.9760545572966554,0.9760545572966554
736,0.96697853256222,0.9855072463768115,0.9855072463768115,0.9855072463768115,0.9855072463768115
1084,0.9622239639634389,0.9786488557976568,0.9786488557976568,0.9786488557976568,0.9786488557976568
1433,0.9830124928309606,0.9752727573724876,0.9752727573724876,0.9752727573724876,0.9752727573724876
1781,0.973888683334214,0.961068136832263,0.961068136832263,0.961068136832263,0.961068136832263
2130,0.97339321561022,0.9785667097190365,0.9763178535878468,0.9763178535878468,0.9763178535878468
2479,0.9778826193621436,0.9852475994105296,0.9840736756487293,0.9840736756487293,0.9840736756487293
2827,0.9784521315744785,0.9784521315744785,0.9699295079765994,0.9699295079765994,0.9699295079765994
3176,0.9826819888077747,0.9748822061639342,0.9791171589016514,0.9791171589016514,0.9791171589016514
3525,0.9793158562887224,0.9785660013329149,0.9825884404020553,0.9825884404020553,0.9825884404020553
3873,0.9796648239059194,0.9748747339624729,0.9664003021011287,0.9863656556630546,0.9863656556630546
4222,0.9744981841086044,0.9779062844571875,0.9809705995088076,0.9656545398239217,0.9656545398239217
4570,0.9812848869582897,0.9834026139861246,0.9782032601974232,0.9840406971405485,0.9840406971405485
4919,0.9844209542417056,0.9819217531926308,0.9867323438003889,0.9809723480244791,0.9809723480244791
5268,0.9810041036501973,0.9774938234264621,0.9835316449021927,0.9800359835491911,0.9800359835491911
5616,0.9816231615068364,0.9793774403002787,0.9776724500923122,0.9791154193405386,0.9828549463512912
5965,0.9773425821730298,0.9798152480993634,0.9753114959559056,0.987506503770976,0.9800788324278257
6314,0.9886280691985287,0.9748265150245171,0.9815064154988845,0.9788653966845416,0.9827620984466583
6662,0.9791151234715166,0.9868989895714921,0.9795524479659922,0.987661642779008,0.9801271641395891
7011,0.9826550187023546,0.9873698311407384,0.9795335730898733,0.9796224486072855,0.9842817664971044
7360,0.9828669823504089,0.988009592326139,0.9829750644883921,0.976066597294485,0.9882635140923499
