mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_SVM__C,param_SVM__class_weight,param_SVM__decision_function_shape,param_SVM__gamma,param_SVM__max_iter,param_SVM__tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.37841548919677737,0.008837131029334396,0.05853691101074219,0.0009403959776878181,0.001,balanced,ovo,0.0056179775280898875,109,1e-08,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.0056179775280898875, 'SVM__max_iter': 109, 'SVM__tol': 1e-08}",0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666665,1.1102230246251565e-16,1341,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0
0.4010918140411377,0.014633389086163271,0.05716176033020019,0.0010454140642897154,0.001,balanced,ovo,0.0056179775280898875,109,0.01000001,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.0056179775280898875, 'SVM__max_iter': 109, 'SVM__tol': 0.01000001}",0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666665,1.1102230246251565e-16,1341,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0
0.4069700241088867,0.008668445192575714,0.056626176834106444,0.0009044891841408771,0.001,balanced,ovo,0.0056179775280898875,109,0.020000010000000002,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.0056179775280898875, 'SVM__max_iter': 109, 'SVM__tol': 0.020000010000000002}",0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666665,1.1102230246251565e-16,1341,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0
0.4134842872619629,0.011565147000284345,0.0564058780670166,0.001017164819376806,0.001,balanced,ovo,0.0056179775280898875,109,0.03000001,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.0056179775280898875, 'SVM__max_iter': 109, 'SVM__tol': 0.03000001}",0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666665,1.1102230246251565e-16,1341,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0
0.4125504970550537,0.0077894498304889575,0.0552879810333252,0.0009251740552487166,0.001,balanced,ovo,0.0056179775280898875,109,0.04000001,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.0056179775280898875, 'SVM__max_iter': 109, 'SVM__tol': 0.04000001}",0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666665,1.1102230246251565e-16,1341,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0
0.41145596504211424,0.008919419941703048,0.056223487854003905,0.0017536299537248383,0.001,balanced,ovo,0.0056179775280898875,109,0.050000010000000004,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.0056179775280898875, 'SVM__max_iter': 109, 'SVM__tol': 0.050000010000000004}",0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666665,1.1102230246251565e-16,1341,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0
0.4059483528137207,0.006738724853697236,0.056478357315063475,0.0014196770185937618,0.001,balanced,ovo,0.0056179775280898875,109,0.06000001,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.0056179775280898875, 'SVM__max_iter': 109, 'SVM__tol': 0.06000001}",0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666665,1.1102230246251565e-16,1341,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0
0.4041141510009766,0.0072249084268559685,0.055675172805786134,0.0011076345399709748,0.001,balanced,ovo,0.0056179775280898875,109,0.07000001,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.0056179775280898875, 'SVM__max_iter': 109, 'SVM__tol': 0.07000001}",0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666665,1.1102230246251565e-16,1341,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0
0.4076856136322021,0.011689221044486449,0.054456138610839845,0.0013418769570059024,0.001,balanced,ovo,0.0056179775280898875,109,0.08000001,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.0056179775280898875, 'SVM__max_iter': 109, 'SVM__tol': 0.08000001}",0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666665,1.1102230246251565e-16,1341,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0
0.40860977172851565,0.009927958258847082,0.05438542366027832,0.0009981698986911442,0.001,balanced,ovo,0.0056179775280898875,109,0.09000000999999999,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.0056179775280898875, 'SVM__max_iter': 109, 'SVM__tol': 0.09000000999999999}",0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666665,1.1102230246251565e-16,1341,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0
18.676283168792725,0.04178616413004525,3.250780630111694,0.01997129612491532,0.001,balanced,ovo,0.2056179775280899,-1,1e-08,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.2056179775280899, 'SVM__max_iter': -1, 'SVM__tol': 1e-08}",0.683855981416957,0.6840148698884758,0.682271147161066,0.6778724384066314,0.6802218114602587,0.6816472496666778,0.002330426727968715,921,0.6821130676552364,0.6812449381001967,0.681599814782659,0.682271147161066,0.6817971283001389,0.6818052191998594,0.00036552178715230395
18.726505613327028,0.033055999696966404,3.2447691917419434,0.026096489314408083,0.001,balanced,ovo,0.2056179775280899,-1,0.01000001,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.2056179775280899, 'SVM__max_iter': -1, 'SVM__tol': 0.01000001}",0.683855981416957,0.6840148698884758,0.682271147161066,0.6778724384066314,0.6802218114602587,0.6816472496666778,0.002330426727968715,921,0.6821130676552364,0.6812449381001967,0.681599814782659,0.682271147161066,0.6817971283001389,0.6818052191998594,0.00036552178715230395
18.702337074279786,0.021574325340784385,3.2501372337341308,0.021787420517306144,0.001,balanced,ovo,0.2056179775280899,-1,0.020000010000000002,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.2056179775280899, 'SVM__max_iter': -1, 'SVM__tol': 0.020000010000000002}",0.683855981416957,0.6840148698884758,0.682271147161066,0.6778724384066314,0.6802218114602587,0.6816472496666778,0.002330426727968715,921,0.6821130676552364,0.6812449381001967,0.681599814782659,0.682271147161066,0.6817971283001389,0.6818052191998594,0.00036552178715230395
18.733188915252686,0.052569371231309815,3.26579008102417,0.02635659833993037,0.001,balanced,ovo,0.2056179775280899,-1,0.03000001,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.2056179775280899, 'SVM__max_iter': -1, 'SVM__tol': 0.03000001}",0.683855981416957,0.6840148698884758,0.682271147161066,0.6778724384066314,0.6802218114602587,0.6816472496666778,0.002330426727968715,921,0.6821130676552364,0.6812449381001967,0.681599814782659,0.682271147161066,0.6817971283001389,0.6818052191998594,0.00036552178715230395
18.670021104812623,0.03494271726133304,3.2520523071289062,0.031083408842144746,0.001,balanced,ovo,0.2056179775280899,-1,0.04000001,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.2056179775280899, 'SVM__max_iter': -1, 'SVM__tol': 0.04000001}",0.683855981416957,0.6840148698884758,0.682271147161066,0.6778724384066314,0.6802218114602587,0.6816472496666778,0.002330426727968715,921,0.6821130676552364,0.6812449381001967,0.681599814782659,0.682271147161066,0.6817971283001389,0.6818052191998594,0.00036552178715230395
18.623744344711305,0.05491853981675809,3.273637294769287,0.03303362931356119,0.001,balanced,ovo,0.2056179775280899,-1,0.050000010000000004,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.2056179775280899, 'SVM__max_iter': -1, 'SVM__tol': 0.050000010000000004}",0.683855981416957,0.6840148698884758,0.682271147161066,0.6778724384066314,0.6802218114602587,0.6816472496666778,0.002330426727968715,921,0.6821130676552364,0.6812449381001967,0.681599814782659,0.682271147161066,0.6817971283001389,0.6818052191998594,0.00036552178715230395
18.617931127548218,0.03718986976146791,3.2489670753479003,0.028466499147827076,0.001,balanced,ovo,0.2056179775280899,-1,0.06000001,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.2056179775280899, 'SVM__max_iter': -1, 'SVM__tol': 0.06000001}",0.683855981416957,0.6840148698884758,0.682271147161066,0.6778724384066314,0.6802218114602587,0.6816472496666778,0.002330426727968715,921,0.6821130676552364,0.6812449381001967,0.681599814782659,0.682271147161066,0.6817971283001389,0.6818052191998594,0.00036552178715230395
18.589555025100708,0.03837194306776143,3.2825527667999266,0.02246668128845192,0.001,balanced,ovo,0.2056179775280899,-1,0.07000001,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.2056179775280899, 'SVM__max_iter': -1, 'SVM__tol': 0.07000001}",0.683855981416957,0.6840148698884758,0.682271147161066,0.6778724384066314,0.6802218114602587,0.6816472496666778,0.002330426727968715,921,0.6821130676552364,0.6812449381001967,0.681599814782659,0.682271147161066,0.6817971283001389,0.6818052191998594,0.00036552178715230395
18.589180374145506,0.02828869304578617,3.2467291355133057,0.03680461312737324,0.001,balanced,ovo,0.2056179775280899,-1,0.08000001,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.2056179775280899, 'SVM__max_iter': -1, 'SVM__tol': 0.08000001}",0.683855981416957,0.6840148698884758,0.682271147161066,0.6778724384066314,0.6802218114602587,0.6816472496666778,0.002330426727968715,921,0.6821130676552364,0.6812449381001967,0.681599814782659,0.682271147161066,0.6817971283001389,0.6818052191998594,0.00036552178715230395
18.52780213356018,0.013464273290216391,3.246212959289551,0.03308661556544122,0.001,balanced,ovo,0.2056179775280899,-1,0.09000000999999999,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.2056179775280899, 'SVM__max_iter': -1, 'SVM__tol': 0.09000000999999999}",0.683855981416957,0.6840148698884758,0.682271147161066,0.6778724384066314,0.6802218114602587,0.6816472496666778,0.002330426727968715,921,0.6821130676552364,0.6812449381001967,0.681599814782659,0.682271147161066,0.6817971283001389,0.6818052191998594,0.00036552178715230395
0.47463455200195315,0.019826081061654743,0.07455959320068359,0.0011924277750762979,0.001,balanced,ovo,0.2056179775280899,109,1e-08,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.2056179775280899, 'SVM__max_iter': 109, 'SVM__tol': 1e-08}",0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666665,1.1102230246251565e-16,1341,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0
0.44260520935058595,0.014580412939187876,0.07534871101379395,0.0014616403362297285,0.001,balanced,ovo,0.2056179775280899,109,0.01000001,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.2056179775280899, 'SVM__max_iter': 109, 'SVM__tol': 0.01000001}",0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666665,1.1102230246251565e-16,1341,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0
0.43155813217163086,0.025162333459545376,0.07696123123168945,0.0028018303564059347,0.001,balanced,ovo,0.2056179775280899,109,0.020000010000000002,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.2056179775280899, 'SVM__max_iter': 109, 'SVM__tol': 0.020000010000000002}",0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666665,1.1102230246251565e-16,1341,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0
0.4274191379547119,0.024185254054003295,0.07609376907348633,0.0008813613083528686,0.001,balanced,ovo,0.2056179775280899,109,0.03000001,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.2056179775280899, 'SVM__max_iter': 109, 'SVM__tol': 0.03000001}",0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666665,1.1102230246251565e-16,1341,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0
0.4310907363891602,0.02515763835571606,0.07477126121520997,0.0009466451353095017,0.001,balanced,ovo,0.2056179775280899,109,0.04000001,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.2056179775280899, 'SVM__max_iter': 109, 'SVM__tol': 0.04000001}",0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666665,1.1102230246251565e-16,1341,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0
0.4368372917175293,0.027153032242526267,0.07418370246887207,0.00037081443265730686,0.001,balanced,ovo,0.2056179775280899,109,0.050000010000000004,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.2056179775280899, 'SVM__max_iter': 109, 'SVM__tol': 0.050000010000000004}",0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666665,1.1102230246251565e-16,1341,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0
0.44428539276123047,0.026932561153967412,0.07380757331848145,0.0018386879748782028,0.001,balanced,ovo,0.2056179775280899,109,0.06000001,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.2056179775280899, 'SVM__max_iter': 109, 'SVM__tol': 0.06000001}",0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666665,1.1102230246251565e-16,1341,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0
0.4551812171936035,0.019720867013125688,0.07357096672058105,0.0007306349862931811,0.001,balanced,ovo,0.2056179775280899,109,0.07000001,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.2056179775280899, 'SVM__max_iter': 109, 'SVM__tol': 0.07000001}",0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666665,1.1102230246251565e-16,1341,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0
0.4582057952880859,0.01795914620018767,0.07339396476745605,0.0007005941139622475,0.001,balanced,ovo,0.2056179775280899,109,0.08000001,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.2056179775280899, 'SVM__max_iter': 109, 'SVM__tol': 0.08000001}",0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666665,1.1102230246251565e-16,1341,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0
0.46203322410583497,0.008497465332657219,0.07387466430664062,0.0008385671252038122,0.001,balanced,ovo,0.2056179775280899,109,0.09000000999999999,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.2056179775280899, 'SVM__max_iter': 109, 'SVM__tol': 0.09000000999999999}",0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666665,1.1102230246251565e-16,1341,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0
16.749207258224487,0.0215452974727834,3.25626802444458,0.010126893101692888,0.001,balanced,ovo,0.4056179775280899,-1,1e-08,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.4056179775280899, 'SVM__max_iter': -1, 'SVM__tol': 1e-08}",0.6718393427658603,0.6735300846488217,0.6724531749657378,0.6704623092689592,0.6721461187214612,0.672086206074168,0.0009920709004890207,961,0.6730681298582533,0.6719543509272469,0.6722996117835123,0.6724147775937875,0.6723379960034256,0.6724149732332451,0.00036277273377284655
16.889460229873656,0.028459477386422342,3.2451708793640135,0.005287175365166317,0.001,balanced,ovo,0.4056179775280899,-1,0.01000001,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.4056179775280899, 'SVM__max_iter': -1, 'SVM__tol': 0.01000001}",0.6718393427658603,0.6735300846488217,0.6724531749657378,0.6704623092689592,0.6721461187214612,0.672086206074168,0.0009920709004890207,961,0.6730681298582533,0.6719543509272469,0.6722996117835123,0.6724147775937875,0.6723379960034256,0.6724149732332451,0.00036277273377284655
16.78564848899841,0.03574823400693483,3.244691038131714,0.004706167359626489,0.001,balanced,ovo,0.4056179775280899,-1,0.020000010000000002,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.4056179775280899, 'SVM__max_iter': -1, 'SVM__tol': 0.020000010000000002}",0.6718393427658603,0.6735300846488217,0.6724531749657378,0.6704623092689592,0.6721461187214612,0.672086206074168,0.0009920709004890207,961,0.6730681298582533,0.6719543509272469,0.6722996117835123,0.6724147775937875,0.6723379960034256,0.6724149732332451,0.00036277273377284655
16.791042375564576,0.031032167640341706,3.24476580619812,0.003903605887660675,0.001,balanced,ovo,0.4056179775280899,-1,0.03000001,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.4056179775280899, 'SVM__max_iter': -1, 'SVM__tol': 0.03000001}",0.6718393427658603,0.6735300846488217,0.6724531749657378,0.6704623092689592,0.6721461187214612,0.672086206074168,0.0009920709004890207,961,0.6730681298582533,0.6719543509272469,0.6722996117835123,0.6724147775937875,0.6723379960034256,0.6724149732332451,0.00036277273377284655
16.86724944114685,0.04017949348235225,3.241946744918823,0.0028021526810704414,0.001,balanced,ovo,0.4056179775280899,-1,0.04000001,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 0.4056179775280899, 'SVM__max_iter': -1, 'SVM__tol': 0.04000001}",0.6718393427658603,0.6735300846488217,0.6724531749657378,0.6704623092689592,0.6721461187214612,0.672086206074168,0.0009920709004890207,961,0.6730681298582533,0.6719543509272469,0.6722996117835123,0.6724147775937875,0.6723379960034256,0.6724149732332451,0.00036277273377284655
