,0,1,2,3,4
368,0.3421052631578949,0.4044943820224713,0.4044943820224713,0.4044943820224713,0.4044943820224713
386,0.3544303797468359,0.4044943820224713,0.4044943820224713,0.4044943820224713,0.4044943820224713
404,0.37647058823529383,0.4255319148936165,0.4255319148936165,0.4255319148936165,0.4255319148936165
423,0.3956043956043961,0.41237113402061804,0.41237113402061804,0.41237113402061804,0.41237113402061804
441,0.4199999999999997,0.41176470588235237,0.41176470588235237,0.41176470588235237,0.41176470588235237
460,0.41176470588235364,0.4112149532710274,0.4112149532710274,0.4112149532710274,0.4112149532710274
478,0.4299065420560742,0.42857142857142844,0.42857142857142844,0.42857142857142844,0.42857142857142844
496,0.4259259259259263,0.4137931034482766,0.4137931034482766,0.4137931034482766,0.4137931034482766
515,0.42477876106194645,0.4201680672268901,0.4201680672268901,0.4201680672268901,0.4201680672268901
533,0.4499999999999996,0.46153846153846184,0.46153846153846184,0.46153846153846184,0.46153846153846184
552,0.44262295081967123,0.47826086956521696,0.47826086956521696,0.47826086956521696,0.47826086956521696
570,0.4687500000000002,0.47552447552447524,0.47552447552447524,0.47552447552447524,0.47552447552447524
588,0.46616541353383506,0.48979591836734704,0.48979591836734704,0.48979591836734704,0.48979591836734704
607,0.48175182481751855,0.4697986577181203,0.4697986577181203,0.4697986577181203,0.4697986577181203
625,0.4755244755244754,0.47058823529411653,0.47058823529411653,0.47058823529411653,0.47058823529411653
644,0.4864864864864865,0.4713375796178342,0.4713375796178342,0.4713375796178342,0.4713375796178342
662,0.47682119205297974,0.46540880503144655,0.46540880503144655,0.46540880503144655,0.46540880503144655
680,0.4675324675324677,0.4528301886792463,0.4528301886792463,0.4528301886792463,0.4528301886792463
699,0.46913580246913617,0.4634146341463419,0.4634146341463419,0.4634146341463419,0.4634146341463419
717,0.48192771084337427,0.47953216374269003,0.47953216374269003,0.47953216374269003,0.47953216374269003
736,0.47398843930635765,0.48314606741572935,0.48314606741572935,0.48314606741572935,0.48314606741572935
1084,0.6472491909385094,0.5923344947735169,0.5923344947735169,0.5923344947735169,0.5923344947735169
1433,0.7152317880794687,0.6451612903225806,0.6451612903225806,0.6451612903225806,0.6451612903225806
1781,0.7253292555862929,0.6482213438735204,0.6482213438735204,0.6482213438735204,0.6482213438735204
2130,0.7471701609623793,0.6718266253870007,0.6794258373205697,0.6794258373205697,0.6794258373205697
2479,0.7414880201765441,0.7038961038961032,0.7001356852103154,0.7001356852103154,0.7001356852103154
2827,0.7555555555555499,0.7139192260509069,0.7245358724954798,0.7245358724954798,0.7245358724954798
3176,0.7556874381800256,0.7278263478662642,0.7436823551622834,0.7436823551622834,0.7436823551622834
3525,0.7578550100278117,0.7425906210519726,0.7489443304311235,0.7489443304311235,0.7489443304311235
3873,0.769563036109785,0.7528458397833863,0.7615999015066401,0.7638841275724642,0.7638841275724642
4222,0.7726098870732306,0.7611410858469463,0.7668588288365998,0.7676856473283767,0.7676856473283767
4570,0.7808439850493123,0.7703401932208174,0.7750114643420568,0.7722776225461,0.7722776225461
4919,0.7930946148680897,0.7879829330033625,0.7854843089885927,0.7761677166858527,0.7761677166858527
5268,0.7944524150076976,0.7903686127177197,0.7901424993589191,0.7735566474677668,0.7735566474677668
5616,0.7997865812991864,0.7935309973045821,0.7926674849238747,0.7814975916793766,0.7869528250843832
5965,0.8066974884418344,0.7966721290810538,0.7970777175966747,0.7897604866303384,0.7919678003775306
6314,0.8095066613283622,0.7982891545587201,0.7979095597164428,0.7913029721077756,0.7958064909329927
6662,0.806180820459145,0.8013491739271076,0.8033211609075686,0.7959346014665635,0.8055620223733854
7011,0.8049679212268844,0.801804423147959,0.8015480399882824,0.7966392197418898,0.8072234920321436
7360,0.8120967741935484,0.8100959111559818,0.8124118476727785,0.8034934497816594,0.8065660147937986
