mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_KNN__metric,param_KNN__n_neighbors,param_KNN__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.002634906768798828,0.00032605975648059303,0.10875515937805176,0.0028162455111083134,euclidean,13,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 13, 'KNN__weights': 'uniform'}",0.7135370760682123,0.6829948265951333,0.6470205020118797,0.6521885781469844,0.6564770734151841,0.6704518352318924,0.024869401865599362,11,0.7002116302979641,0.7190055297723713,0.7088347842379866,0.7198610118348021,0.705510354852173,0.7106846621990593,0.007659270618045237
0.0028229713439941405,0.00021208560049293325,0.11151180267333985,0.002310052771355664,euclidean,16,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 16, 'KNN__weights': 'uniform'}",0.6893274573673119,0.634939643609887,0.6442134508526537,0.6538991577202552,0.6396218414509569,0.6524031891234465,0.019502864792831143,24,0.6765671691985434,0.6819329941483381,0.6900991371441201,0.687598943167045,0.6680459743923092,0.6808488436100711,0.00793162471197671
0.002546358108520508,0.0005288700084429027,0.10825672149658203,0.0025428788791783123,euclidean,19,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 19, 'KNN__weights': 'uniform'}",0.7107300249089864,0.6552117263843648,0.6510921632496647,0.6616618160090971,0.6557446562457838,0.6668922554306523,0.022183399797890448,12,0.6873714844388074,0.6880819232654003,0.6954607583138758,0.6902023477714402,0.6841077485092564,0.689044852459756,0.0037578193652812618
0.002340412139892578,0.00032063278669470894,0.10917248725891113,0.003330731701063606,euclidean,22,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 22, 'KNN__weights': 'uniform'}",0.6840774094654147,0.6427668135658172,0.6340774094654149,0.6487963302044986,0.6423635873021992,0.6504187787864001,0.01747402416981252,27,0.6682016469209113,0.6734407579295302,0.6778655366905921,0.6799059620154184,0.6652087041203534,0.672924521535361,0.005572432591983879
0.0026964664459228514,0.0004394701937417046,0.1134493350982666,0.004279523734317586,euclidean,25,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 25, 'KNN__weights': 'uniform'}",0.6914543015903432,0.6519064954972218,0.646340295075685,0.6581876529884546,0.6530848254726981,0.6601970410645918,0.016080859122146744,18,0.6812952206624197,0.6784222372757583,0.6878825439835499,0.6818812274229683,0.6682669474653758,0.6795496353620144,0.006426364886814351
0.0028241157531738283,0.000394744260871908,0.11655488014221191,0.009412796879680324,euclidean,28,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 28, 'KNN__weights': 'uniform'}",0.6675608354090823,0.6476528070511592,0.61299099444338,0.6576720698494688,0.6388894242815566,0.6449515276255825,0.018650194291364074,32,0.6542667166315951,0.6596325415813901,0.6723231529791588,0.6702853880730908,0.6543666318066902,0.662174886214385,0.007729670859841959
0.0030924797058105467,0.00038530178550278397,0.11295433044433593,0.003381952373469266,euclidean,31,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 31, 'KNN__weights': 'uniform'}",0.6790093887717954,0.6519064954972217,0.6327648974899407,0.6522704932251411,0.6474664148179557,0.6526849749608902,0.01495547435418309,23,0.6599358142842043,0.67496552900368,0.6781958336936572,0.6711950655543456,0.6592874053143875,0.6687159295700549,0.007759635101918138
0.00287322998046875,0.0001687239215245671,0.11051182746887207,0.0031374080636512192,euclidean,34,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 34, 'KNN__weights': 'uniform'}",0.6734431883502586,0.6391454301590344,0.6325828702816632,0.6550122390763833,0.6410336719156563,0.6482435925265126,0.014568930383261527,29,0.6475028345488263,0.6646680695281197,0.6648218077695462,0.6580485169318744,0.6486315260514361,0.6567345509659606,0.0074960595877385724
0.002863502502441406,0.00043509287587380956,0.1100832462310791,0.005721009821472424,euclidean,37,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 37, 'KNN__weights': 'uniform'}",0.6932170913968193,0.6492814715462732,0.6247557003257329,0.656342154462926,0.6453221671838559,0.6537852236478279,0.02234817580937217,22,0.6613110508969665,0.6749385047034293,0.667871349917846,0.66542967719342,0.6585510282893505,0.6656203222002025,0.005665275492516754
0.0030082225799560546,0.00044995812125235216,0.1192540168762207,0.006306445545951937,euclidean,40,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 40, 'KNN__weights': 'uniform'}",0.6691894999041963,0.6265663920291243,0.6175608354090822,0.6536823236898406,0.6397037565291136,0.641337829261839,0.01852020684089901,34,0.6466386574808067,0.6629126910918297,0.6579810565660642,0.6507324192983551,0.6486791986682849,0.6533888046210682,0.006108918874279977
0.002611398696899414,0.0004089073949436228,0.11247472763061524,0.005524199792676984,euclidean,43,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 43, 'KNN__weights': 'uniform'}",0.692220731940985,0.6393274573673118,0.6239413680781758,0.6501262455910413,0.6410336719156563,0.6493318091880395,0.023043339194829402,28,0.650325973115025,0.6616143235997809,0.6630664293332564,0.6590838222524982,0.6556358027948748,0.6579452702190871,0.0045688478254210015
0.0029801845550537108,0.000472323738956434,0.11201801300048828,0.005274126832419572,euclidean,46,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 46, 'KNN__weights': 'uniform'}",0.6609982755317111,0.608919333205595,0.6175608354090822,0.6385906751729853,0.6337865967657998,0.6319689903366098,0.01805271537749516,38,0.6382232903827122,0.651954637610139,0.6500725452326732,0.6457336905681377,0.6452311792106614,0.6462430686008647,0.004751571121384061
0.003205680847167969,0.0004977887289354021,0.11725101470947266,0.007916875480179194,euclidean,49,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 49, 'KNN__weights': 'uniform'}",0.6698218049434758,0.6077888484383982,0.6276968767963211,0.6315604340535435,0.6359308443998997,0.6345601773069809,0.020095197366860086,37,0.6400783584599271,0.6491044747436896,0.6550810488791521,0.6450449861599497,0.6537082100041737,0.6486034156493784,0.0055427202418101736
0.0020731449127197265,0.00028397046414502334,0.10987162590026855,0.0025748925560725045,chebyshev,1,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 1, 'KNN__weights': 'uniform'}",0.7660279747077985,0.7692853036980264,0.7652136424602416,0.7482460536206464,0.7749551876337143,0.7647472378410313,0.008929348959968454,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
