mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_MLP__max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.20757088661193848,0.0220812623958432,0.01926412582397461,0.0027640476962885784,1,{'MLP__max_iter': 1},0.7802585193889542,0.812933025404157,0.8079877112135176,0.8466394355737097,0.8201219512195121,0.8135881285599701,0.021343553668284422,22,0.8398496240601504,0.8410026187803966,0.8396545249718362,0.8322957932465572,0.8303529189138045,0.8366310959945489,0.0044004684871245215
0.279052209854126,0.003918301615671669,0.014592361450195313,0.0021773297330012317,2,{'MLP__max_iter': 2},0.8104886769964245,0.832876712328767,0.8259679311693391,0.8742020277882089,0.8478841021730844,0.8382838900911649,0.02161375013338475,21,0.8624761904761904,0.8632819927742919,0.8666666666666668,0.870352896772976,0.8741448786430513,0.8673845250666352,0.004380672354994136
0.4484238624572754,0.003923879235846572,0.008932733535766601,0.0017160948498848143,4,{'MLP__max_iter': 4},0.836335160532498,0.8586872586872587,0.8457054022541779,0.8902165795369679,0.8700906344410876,0.860207007090398,0.018871840207843393,20,0.9019825829164351,0.8949481744327202,0.9001855287569575,0.8977241058987458,0.9028560865144654,0.8995392957038648,0.002890040809340486
0.804179048538208,0.003447982653852499,0.010163545608520508,0.001975538285779542,8,{'MLP__max_iter': 8},0.8736681887366818,0.8858757062146891,0.8922155688622755,0.9130275229357798,0.8964497041420117,0.8922473381782876,0.012924855553475934,19,0.9441171219425104,0.9463823713087697,0.9410077102384795,0.9386398346958943,0.9392741645706072,0.9418842405512523,0.002943668153422936
1.5441222190856934,0.004583842146966124,0.007923173904418945,0.0002693705989597431,16,{'MLP__max_iter': 16},0.9049373618275607,0.9209471766848817,0.9212827988338192,0.9440285204991087,0.9219653179190751,0.922632235152889,0.012458047580843928,18,0.977739281074058,0.9793091507228812,0.9770304238536882,0.9810148429409733,0.9778239778239779,0.9785835352831157,0.0014240521415344834
3.129125642776489,0.005860816053015258,0.008228874206542969,0.0007039224723458947,32,{'MLP__max_iter': 32},0.9154518950437318,0.9253081943437274,0.9349154980222941,0.9556025369978858,0.9368082827561586,0.9336172814327596,0.013373417730251205,2,0.9923011120615911,0.9922162347104609,0.9910958904109588,0.9920465235611049,0.9937633489961555,0.9922846219480543,0.0008557284534301142
5.327747535705567,0.6993509175869305,0.008962392807006836,0.0014379454016338795,64,{'MLP__max_iter': 64},0.9166969807202618,0.9289578074287775,0.9372984593335721,0.9597761455054215,0.933428775948461,0.9352316337872987,0.01409148240036616,1,0.9965916837082482,0.9972770592239619,0.9955646537018081,0.9982987410683906,0.9982138300586885,0.9971891935522195,0.0010280898576017748
5.766689300537109,1.2672936792333234,0.008682489395141602,0.00039123598201361694,128,{'MLP__max_iter': 128},0.9166969807202618,0.9289578074287775,0.9372984593335721,0.9531194924215721,0.9318996415770608,0.9335944762962489,0.011873013641762194,3,0.9965916837082482,0.9972770592239619,0.9955646537018081,0.9988950276243094,0.9993201903467028,0.9975297229210061,0.0014053529151112066
5.891134214401245,1.2909731633224746,0.008818769454956054,0.00044589790982104685,256,{'MLP__max_iter': 256},0.9166969807202618,0.9289578074287775,0.9372984593335721,0.9531194924215721,0.9318996415770608,0.9335944762962489,0.011873013641762194,3,0.9965916837082482,0.9972770592239619,0.9955646537018081,0.9988950276243094,0.9993201903467028,0.9975297229210061,0.0014053529151112066
5.862390851974487,1.2554361653495327,0.00846095085144043,0.000515025750880239,512,{'MLP__max_iter': 512},0.9166969807202618,0.9289578074287775,0.9372984593335721,0.9531194924215721,0.9318996415770608,0.9335944762962489,0.011873013641762194,3,0.9965916837082482,0.9972770592239619,0.9955646537018081,0.9988950276243094,0.9993201903467028,0.9975297229210061,0.0014053529151112066
5.842369937896729,1.279126874030865,0.008783912658691407,0.0008669649984486952,1024,{'MLP__max_iter': 1024},0.9166969807202618,0.9289578074287775,0.9372984593335721,0.9531194924215721,0.9318996415770608,0.9335944762962489,0.011873013641762194,3,0.9965916837082482,0.9972770592239619,0.9955646537018081,0.9988950276243094,0.9993201903467028,0.9975297229210061,0.0014053529151112066
5.838166952133179,1.2726373654588194,0.00846562385559082,0.0003292620345504768,2048,{'MLP__max_iter': 2048},0.9166969807202618,0.9289578074287775,0.9372984593335721,0.9531194924215721,0.9318996415770608,0.9335944762962489,0.011873013641762194,3,0.9965916837082482,0.9972770592239619,0.9955646537018081,0.9988950276243094,0.9993201903467028,0.9975297229210061,0.0014053529151112066
5.8559764385223385,1.2726233699632625,0.008320856094360351,0.0003980380976794863,2100,{'MLP__max_iter': 2100},0.9166969807202618,0.9289578074287775,0.9372984593335721,0.9531194924215721,0.9318996415770608,0.9335944762962489,0.011873013641762194,3,0.9965916837082482,0.9972770592239619,0.9955646537018081,0.9988950276243094,0.9993201903467028,0.9975297229210061,0.0014053529151112066
5.874907207489014,1.2796614030959927,0.00856480598449707,0.00045413778189290493,2200,{'MLP__max_iter': 2200},0.9166969807202618,0.9289578074287775,0.9372984593335721,0.9531194924215721,0.9318996415770608,0.9335944762962489,0.011873013641762194,3,0.9965916837082482,0.9972770592239619,0.9955646537018081,0.9988950276243094,0.9993201903467028,0.9975297229210061,0.0014053529151112066
