,0,1,2,3,4
156,0.6050818260120584,0.6333705357142857,0.6333705357142857,0.6333705357142857,0.6333705357142857
164,0.574712643678161,0.48161764705882343,0.48161764705882343,0.48161764705882343,0.48161764705882343
172,0.4477236330359185,0.43674216426447027,0.43674216426447027,0.43674216426447027,0.43674216426447027
180,0.4582560296846011,0.5098948670377241,0.5098948670377241,0.5098948670377241,0.5098948670377241
188,0.4677871148459383,0.45228758169934635,0.45228758169934635,0.45228758169934635,0.45228758169934635
195,0.5728703386931234,0.49947589098532513,0.49947589098532513,0.49947589098532513,0.49947589098532513
203,0.649043062200957,0.4885964912280702,0.4885964912280702,0.4885964912280702,0.4885964912280702
211,0.6262671437090043,0.4845029239766082,0.4845029239766082,0.4845029239766082,0.4845029239766082
219,0.6281424581005587,0.5957111537407508,0.5957111537407508,0.5957111537407508,0.5957111537407508
227,0.5110805140309468,0.49189189189189186,0.49189189189189186,0.49189189189189186,0.49189189189189186
235,0.6140350877192982,0.5813898143741077,0.5813898143741077,0.5813898143741077,0.5813898143741077
242,0.6823463056965594,0.5552735476593346,0.5552735476593346,0.5552735476593346,0.5552735476593346
250,0.701086956521739,0.5111111111111112,0.5111111111111112,0.5111111111111112,0.5111111111111112
258,0.673274094326726,0.49763033175355453,0.49763033175355453,0.49763033175355453,0.49763033175355453
266,0.6764917325664989,0.5543518518518518,0.5543518518518518,0.5543518518518518,0.5543518518518518
274,0.6574915824915825,0.5358575941261845,0.5358575941261845,0.5358575941261845,0.5358575941261845
282,0.6394072887464958,0.5663996796155387,0.5663996796155387,0.5663996796155387,0.5663996796155387
289,0.644949494949495,0.5632277081798084,0.5632277081798084,0.5632277081798084,0.5632277081798084
297,0.6694576170717249,0.5361415752741774,0.5361415752741774,0.5361415752741774,0.5361415752741774
305,0.6391176881195032,0.5887755102040816,0.5887755102040816,0.5887755102040816,0.5887755102040816
313,0.6127385559855866,0.5268345042935207,0.5268345042935207,0.5268345042935207,0.5268345042935207
461,0.6302226027397261,0.5355352180741815,0.5355352180741815,0.5355352180741815,0.5355352180741815
610,0.5663177972318678,0.5701030927835052,0.5701030927835052,0.5701030927835052,0.5701030927835052
758,0.5265446958754614,0.5378971571906355,0.5378971571906355,0.5378971571906355,0.5378971571906355
907,0.5061248981070554,0.5374098058750716,0.5667905011655013,0.5667905011655013,0.5667905011655013
1055,0.5087958471334739,0.5246060687163361,0.6398461754053121,0.6398461754053121,0.6398461754053121
1204,0.5149937106918239,0.5267589098532494,0.5609243697478992,0.5609243697478992,0.5609243697478992
1352,0.5110750349904966,0.5191036420179912,0.5248594595826268,0.5248594595826268,0.5248594595826268
1501,0.5212064027409725,0.5453893305495329,0.5308550907244667,0.5308550907244667,0.5308550907244667
1649,0.5357961116562697,0.5504693961589683,0.6311297487208244,0.6410266625940142,0.6410266625940142
1797,0.5676448874123293,0.5978947839412956,0.5411954539861517,0.5498190725065518,0.5498190725065518
1946,0.5422998366013072,0.6066773504273504,0.6220918174962291,0.593720725647305,0.593720725647305
2094,0.5637592137592139,0.5965929565929567,0.6223218673218673,0.5205057903213437,0.5205057903213437
2243,0.5943945997862002,0.5461893614561038,0.6083800774493169,0.6386609637907743,0.6386609637907743
2391,0.580158855197776,0.5473963958547976,0.5361751615397531,0.5438026579998758,0.5438446955857269
2540,0.5388534290748312,0.5599141577001354,0.5887769688507695,0.5499515387261371,0.6362946481197689
2688,0.5985320685610814,0.632066091894895,0.6318237000761334,0.5757464145352786,0.602199044696218
2837,0.6169125298853522,0.6116252914835221,0.5941705506569617,0.5347434982001811,0.5281113931364657
2985,0.5392715165970979,0.6420145100377659,0.6296362552176505,0.5536931318059501,0.6330040566252229
3134,0.6335907247797219,0.6036664168420244,0.6389067049090542,0.6366444707080606,0.6286590902539564
