mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_DT__class_weight,param_DT__criterion,param_DT__max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.07440781593322754,0.005563990582553158,0.0005399703979492188,2.9788166498867143e-05,balanced,entropy,27,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 27}",0.7538608928913585,0.7629526729258478,0.7177045410998276,0.7157016749224215,0.7103820133762504,0.7321300979481405,0.021787569652355593,48,0.86414223669924,0.8465241945557446,0.8586851296685979,0.825639652583556,0.8569353763198418,0.8503853179653961,0.013625704979775492
0.07436132431030273,0.00304783505285793,0.0006061077117919921,0.00011708206022207958,balanced,entropy,28,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 28}",0.7520502011879671,0.7629526729258478,0.7177045410998276,0.7157016749224215,0.7103820133762504,0.731767774748687,0.021435387250189595,49,0.8654177836710769,0.8467277776176337,0.8586851296685979,0.825639652583556,0.8569353763198418,0.8506811439721412,0.013878423220250171
0.07230238914489746,0.0015157419897316553,0.0005724430084228516,0.00010814893810976617,balanced,entropy,29,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 29}",0.7669381107491857,0.7616401609503735,0.7177045410998276,0.7157016749224215,0.7103820133762504,0.7344842402176057,0.024520607757916223,20,0.8620067164394224,0.8477727172273309,0.8586851296685979,0.825639652583556,0.8569353763198418,0.8502079184477498,0.013159508547887219
0.07266621589660645,0.003242440354401933,0.0005297660827636719,2.3751564709345004e-05,balanced,entropy,30,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 30}",0.7621862425752061,0.7616401609503735,0.7177045410998276,0.7157016749224215,0.7103820133762504,0.733533381450786,0.023305714606309917,27,0.8653409145503637,0.8477727172273309,0.8586851296685979,0.825639652583556,0.8569353763198418,0.850874758069938,0.013808952803847308
0.07336616516113281,0.002050285297347097,0.0005263805389404297,2.018514265428276e-05,balanced,entropy,31,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 31}",0.7672542632688254,0.7616401609503735,0.7177045410998276,0.7157016749224215,0.7103820133762504,0.7345475029984627,0.024604520875735517,19,0.8653907593708262,0.8477727172273309,0.8586851296685979,0.825639652583556,0.8569353763198418,0.8508847270340306,0.013819406653285904
0.07342038154602051,0.003805734376611133,0.0005578041076660156,4.5460015161942734e-05,balanced,entropy,32,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 32}",0.7587468863767005,0.7616401609503735,0.7177045410998276,0.7157016749224215,0.7103820133762504,0.7328451590772208,0.0224857876218913,28,0.8654177836710769,0.8477727172273309,0.8586851296685979,0.825639652583556,0.8569353763198418,0.8508901318940806,0.013825083119036128
0.07468328475952149,0.003963002017387169,0.0005859851837158204,0.00011010410567241063,balanced,entropy,33,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 33}",0.7587468863767005,0.7616401609503735,0.7177045410998276,0.7157016749224215,0.7103820133762504,0.7328451590772208,0.0224857876218913,28,0.8654177836710769,0.8477727172273309,0.8586851296685979,0.825639652583556,0.8569353763198418,0.8508901318940806,0.013825083119036128
0.07281646728515626,0.0025383719745889076,0.0005594730377197265,5.308561929434322e-05,balanced,entropy,34,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 34}",0.7587468863767005,0.7616401609503735,0.7177045410998276,0.7157016749224215,0.7103820133762504,0.7328451590772208,0.0224857876218913,28,0.8654177836710769,0.8477727172273309,0.8586851296685979,0.825639652583556,0.8569353763198418,0.8508901318940806,0.013825083119036128
0.07198028564453125,0.0025685404985664527,0.0005684375762939453,2.7866389635558173e-05,balanced,entropy,35,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 35}",0.7587468863767005,0.7616401609503735,0.7177045410998276,0.7157016749224215,0.7103820133762504,0.7328451590772208,0.0224857876218913,28,0.8654177836710769,0.8477727172273309,0.8586851296685979,0.825639652583556,0.8569353763198418,0.8508901318940806,0.013825083119036128
0.07250800132751464,0.003052146084493841,0.0006191730499267578,0.00011415316246703129,balanced,entropy,36,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 36}",0.7587468863767005,0.7616401609503735,0.7177045410998276,0.7157016749224215,0.7103820133762504,0.7328451590772208,0.0224857876218913,28,0.8654177836710769,0.8477727172273309,0.8586851296685979,0.825639652583556,0.8569353763198418,0.8508901318940806,0.013825083119036128
0.07429718971252441,0.0032278234115836477,0.0005678653717041016,3.034475685171121e-05,balanced,entropy,37,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 37}",0.7587468863767005,0.7616401609503735,0.7177045410998276,0.7157016749224215,0.7103820133762504,0.7328451590772208,0.0224857876218913,28,0.8654177836710769,0.8477727172273309,0.8586851296685979,0.825639652583556,0.8569353763198418,0.8508901318940806,0.013825083119036128
0.07357053756713867,0.0036932894301132477,0.0005442619323730469,3.5609999759813575e-05,balanced,entropy,38,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 38}",0.7587468863767005,0.7616401609503735,0.7177045410998276,0.7157016749224215,0.7103820133762504,0.7328451590772208,0.0224857876218913,28,0.8654177836710769,0.8477727172273309,0.8586851296685979,0.825639652583556,0.8569353763198418,0.8508901318940806,0.013825083119036128
0.07390499114990234,0.003465169224458222,0.0005208015441894531,2.0571862510610703e-05,balanced,entropy,39,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 39}",0.7587468863767005,0.7616401609503735,0.7177045410998276,0.7157016749224215,0.7103820133762504,0.7328451590772208,0.0224857876218913,28,0.8654177836710769,0.8477727172273309,0.8586851296685979,0.825639652583556,0.8569353763198418,0.8508901318940806,0.013825083119036128
